央视频道,#genre#
江苏卫视,http://1.203.77.72:7788/udp/225.1.8.134:8276,0.32
江苏卫视,http://115.171.216.91:4000/udp/225.1.8.134:8276,0.31
江西卫视,http://123.113.187.204:8000/rtp/239.3.1.123:8164,1.04
江西卫视,http://111.193.236.110:8888/rtp/239.3.1.123:8164,1.04
江西卫视,http://221.221.167.14:8888/rtp/239.3.1.123:8164,1.03
江西卫视,http://221.221.162.225:8888/rtp/239.3.1.123:8164,1.03
江西卫视,http://123.112.19.67:8012/rtp/239.3.1.123:8164,1.02
江西卫视,http://115.171.216.91:4000/udp/225.1.1.9:8164,1.02
江西卫视,http://123.118.49.201:8686/rtp/239.3.1.123:8164,1.02
江西卫视,http://111.196.75.15:8888/rtp/239.3.1.123:8164,1.02
江西卫视,http://117.133.95.242:8887/udp/228.1.1.211:8164,1.02
江西卫视,http://115.171.216.91:4000/udp/225.1.8.171:8166,1.01
江西卫视,http://123.113.237.160:8888/rtp/239.3.1.123:8164,0.87
江西卫视,http://1.203.77.72:7788/udp/225.1.1.9:8164,0.84
江西卫视,http://222.129.139.91:8888/rtp/239.3.1.123:8164,0.77
江西卫视,http://111.196.191.248:5555/rtp/239.3.1.123:8164,0.75
江西卫视,http://123.113.249.203:8888/rtp/239.3.1.123:8164,0.74
江西卫视,http://114.254.83.83:2222/rtp/239.3.1.123:8164,0.57
江西卫视,http://111.192.0.32:4022/rtp/239.3.1.123:8164,0.39
江西卫视,http://115.171.216.91:4000/udp/225.1.8.143:8280,0.32
江西卫视,http://42.58.245.1:9008/rtp/232.0.0.82:1234,0.31
江西卫视,http://175.150.159.235:9009/rtp/232.0.0.82:1234,0.31
河北卫视,http://123.113.187.204:8000/rtp/239.3.1.148:8072,1.04
河北卫视,http://123.118.49.201:8686/rtp/239.3.1.148:8072,1.04
河北卫视,http://221.221.162.225:8888/rtp/239.3.1.148:8072,1.04
河北卫视,http://1.203.77.72:7788/udp/225.1.8.76:8002,1.03
河北卫视,http://111.193.236.110:8888/rtp/239.3.1.148:8072,1.03
河北卫视,http://111.196.75.15:8888/rtp/239.3.1.148:8072,1.03
河北卫视,http://221.221.167.14:8888/rtp/239.3.1.148:8072,1.03
河北卫视,http://123.112.19.67:8012/rtp/239.3.1.148:8072,1.02
河北卫视,http://115.171.216.91:4000/udp/225.1.8.76:8002,1.02
河北卫视,http://117.133.95.242:8887/udp/228.1.1.187:8072,1.01
河北卫视,http://222.129.139.91:8888/rtp/239.3.1.148:8072,0.96
河北卫视,http://114.254.83.83:2222/rtp/239.3.1.148:8072,0.96
河北卫视,http://123.113.237.160:8888/rtp/239.3.1.148:8072,0.69
河北卫视,http://111.196.191.248:5555/rtp/239.3.1.148:8072,0.68
河北卫视,http://111.192.0.32:4022/rtp/239.3.1.148:8072,0.61
河北卫视,http://123.113.249.203:8888/rtp/239.3.1.148:8072,0.51
河北卫视,http://1.203.77.72:7788/udp/225.1.8.150:8292,0.32
河北卫视,http://115.171.216.91:4000/udp/225.1.8.150:8292,0.31
河北卫视,http://42.58.245.1:9008/rtp/232.0.0.49:1234,0.31
河北卫视,http://175.150.159.235:9009/rtp/232.0.0.49:1234,0.31
河南卫视,http://123.112.19.67:8012/rtp/239.3.1.27:8128,0.31
河南卫视,http://123.113.237.160:8888/rtp/239.3.1.27:8128,0.31
河南卫视,http://111.196.191.248:5555/rtp/239.3.1.27:8128,0.31
河南卫视,http://123.113.249.203:8888/rtp/239.3.1.27:8128,0.31
河南卫视,http://123.113.187.204:8000/rtp/239.3.1.27:8128,0.31
河南卫视,http://123.113.14.115:8012/rtp/239.3.1.27:8128,0.31
河南卫视,http://42.58.245.1:9008/rtp/232.0.0.80:1234,0.31
河南卫视,http://175.150.159.235:9009/rtp/232.0.0.80:1234,0.31
河南卫视,http://1.203.77.72:7788/udp/225.1.8.140:8128,0.31
河南卫视,http://123.118.49.201:8686/rtp/239.3.1.27:8128,0.31
河南卫视,http://222.129.139.91:8888/rtp/239.3.1.27:8128,0.31
河南卫视,http://111.193.236.110:8888/rtp/239.3.1.27:8128,0.31
河南卫视,http://114.254.83.83:2222/rtp/239.3.1.27:8128,0.31
河南卫视,http://221.221.167.14:8888/rtp/239.3.1.27:8128,0.31
河南卫视,http://221.221.162.225:8888/rtp/239.3.1.27:8128,0.31
浙江卫视,http://221.218.157.61:3527/rtp/239.3.1.137:8036,1.04
浙江卫视,http://123.112.19.67:8012/rtp/239.3.1.137:8036,1.02
浙江卫视,http://1.203.77.72:7788/udp/225.1.8.46:8036,1.02
浙江卫视,http://222.129.139.91:8888/rtp/239.3.1.137:8036,1.02
浙江卫视,http://111.193.236.110:8888/rtp/239.3.1.137:8036,1.02
浙江卫视,http://111.196.75.15:8888/rtp/239.3.1.137:8036,1.02
浙江卫视,http://115.171.216.91:4000/udp/225.1.8.46:8036,1.01
浙江卫视,http://42.58.245.1:9008/rtp/232.0.0.123:1234,1.01
浙江卫视,http://175.150.159.235:9009/rtp/232.0.0.123:1234,1.01
浙江卫视,http://117.133.95.242:8887/udp/228.1.1.13:8036,1.01
浙江卫视,http://221.221.162.225:8888/rtp/239.3.1.137:8036,0.93
浙江卫视,http://221.221.167.14:8888/rtp/239.3.1.137:8036,0.88
浙江卫视,http://123.118.49.201:8686/rtp/239.3.1.137:8036,0.65
浙江卫视,http://111.196.191.248:5555/rtp/239.3.1.137:8036,0.62
浙江卫视,http://123.113.249.203:8888/rtp/239.3.1.137:8036,0.62
浙江卫视,http://123.113.237.160:8888/rtp/239.3.1.137:8036,0.59
浙江卫视,http://114.254.83.83:2222/rtp/239.3.1.137:8036,0.45
浙江卫视,http://111.192.0.32:4022/rtp/239.3.1.137:8036,0.42
浙江卫视,http://115.171.216.91:4000/udp/225.1.8.133:8284,0.32
浙江卫视,http://1.203.77.72:7788/udp/225.1.8.133:8284,0.32
海南卫视,http://42.58.245.1:9008/rtp/232.0.0.26:1234,0.99
海南卫视,http://175.150.159.235:9009/rtp/232.0.0.26:1234,0.99
海南卫视,http://123.112.19.67:8012/rtp/239.3.1.45:8304,0.32
海南卫视,http://123.113.237.160:8888/rtp/239.3.1.45:8304,0.32
海南卫视,http://111.196.191.248:5555/rtp/239.3.1.45:8304,0.32
海南卫视,http://123.113.14.115:8012/rtp/239.3.1.45:8304,0.32
海南卫视,http://115.171.216.91:4000/udp/225.1.8.158:8304,0.32
海南卫视,http://1.203.77.72:7788/udp/225.1.8.158:8304,0.32
海南卫视,http://123.118.49.201:8686/rtp/239.3.1.45:8304,0.32
海南卫视,http://222.129.139.91:8888/rtp/239.3.1.45:8304,0.32
海南卫视,http://111.193.236.110:8888/rtp/239.3.1.45:8304,0.32
海南卫视,http://111.196.75.15:8888/rtp/239.3.1.45:8304,0.32
海南卫视,http://114.254.83.83:2222/rtp/239.3.1.45:8304,0.32
海南卫视,http://221.221.167.14:8888/rtp/239.3.1.45:8304,0.32
海南卫视,http://221.221.162.225:8888/rtp/239.3.1.45:8304,0.32
海南卫视,http://123.113.249.203:8888/rtp/239.3.1.45:8304,0.31
深圳卫视,http://221.218.157.61:3527/rtp/239.3.1.134:8020,1.04
深圳卫视,http://221.221.162.225:8888/rtp/239.3.1.134:8020,1.04
深圳卫视,http://123.118.49.201:8686/rtp/239.3.1.134:8020,1.03
深圳卫视,http://111.193.236.110:8888/rtp/239.3.1.134:8020,1.03
深圳卫视,http://117.133.95.242:8887/udp/228.1.1.36:8020,1.03
深圳卫视,http://115.171.216.91:4000/udp/225.1.8.43:8020,1.02
深圳卫视,http://42.58.245.1:9008/rtp/232.0.0.110:1234,1.02
深圳卫视,http://111.196.75.15:8888/rtp/239.3.1.134:8020,1.02
深圳卫视,http://123.112.19.67:8012/rtp/239.3.1.134:8020,1.01
深圳卫视,http://114.254.83.83:2222/rtp/239.3.1.134:8020,0.92
深圳卫视,http://222.129.139.91:8888/rtp/239.3.1.134:8020,0.84
深圳卫视,http://221.221.167.14:8888/rtp/239.3.1.134:8020,0.79
深圳卫视,http://111.196.191.248:5555/rtp/239.3.1.134:8020,0.73
深圳卫视,http://175.150.159.235:9009/rtp/232.0.0.110:1234,0.69
深圳卫视,http://123.113.237.160:8888/rtp/239.3.1.134:8020,0.67
深圳卫视,http://111.192.0.32:4022/rtp/239.3.1.134:8020,0.65
深圳卫视,http://123.113.249.203:8888/rtp/239.3.1.134:8020,0.59
深圳卫视,http://115.171.216.91:4000/udp/225.1.8.145:9244,0.33
深圳卫视,http://1.203.77.72:7788/udp/225.1.8.145:9244,0.33
湖北卫视,http://123.118.49.201:8686/rtp/239.3.1.138:8044,1.04
湖北卫视,http://221.221.167.14:8888/rtp/239.3.1.138:8044,1.04
湖北卫视,http://111.193.236.110:8888/rtp/239.3.1.138:8044,1.03
湖北卫视,http://221.221.162.225:8888/rtp/239.3.1.138:8044,1.03
湖北卫视,http://42.58.245.1:9008/rtp/232.0.0.124:1234,1.02
湖北卫视,http://175.150.159.235:9009/rtp/232.0.0.124:1234,1.02
湖北卫视,http://117.133.95.242:8887/udp/228.1.1.16:8044,1.02
湖北卫视,http://123.112.19.67:8012/rtp/239.3.1.138:8044,1.01
湖北卫视,http://111.192.0.32:4022/rtp/239.3.1.138:8044,1.01
湖北卫视,http://115.171.216.91:4000/udp/225.1.8.47:8044,1.01
湖北卫视,http://111.196.75.15:8888/rtp/239.3.1.138:8044,1.01
湖北卫视,http://123.113.237.160:8888/rtp/239.3.1.138:8044,0.81
湖北卫视,http://114.254.83.83:2222/rtp/239.3.1.138:8044,0.77
湖北卫视,http://123.113.249.203:8888/rtp/239.3.1.138:8044,0.67
湖北卫视,http://222.129.139.91:8888/rtp/239.3.1.138:8044,0.64
湖北卫视,http://111.196.191.248:5555/rtp/239.3.1.138:8044,0.57
湖北卫视,http://115.171.216.91:4000/udp/225.1.8.146:8136,0.32
湖南卫视,http://123.118.49.201:8686/rtp/239.3.1.132:8012,1.04
湖南卫视,http://221.221.162.225:8888/rtp/239.3.1.132:8012,1.04
湖南卫视,http://221.218.157.61:3527/rtp/239.3.1.132:8012,1.03
湖南卫视,http://111.193.236.110:8888/rtp/239.3.1.132:8012,1.03
湖南卫视,http://117.133.95.242:8887/udp/228.1.1.33:8012,1.03
湖南卫视,http://221.221.167.14:8888/rtp/239.3.1.132:8012,1.03
湖南卫视,http://123.112.19.67:8012/rtp/239.3.1.132:8012,1.02
湖南卫视,http://42.58.245.1:9008/rtp/232.0.0.115:1234,1.02
湖南卫视,http://1.203.77.72:7788/udp/225.1.8.41:8012,1.01
湖南卫视,http://123.113.14.115:8012/rtp/239.3.1.132:8012,1.0
湖南卫视,http://175.150.159.235:9009/rtp/232.0.0.115:1234,1.0
湖南卫视,http://115.171.216.91:4000/udp/225.1.8.41:8012,0.98
湖南卫视,http://222.129.139.91:8888/rtp/239.3.1.132:8012,0.93
湖南卫视,http://111.196.75.15:8888/rtp/239.3.1.132:8012,0.88
湖南卫视,http://111.196.191.248:5555/rtp/239.3.1.132:8012,0.81
湖南卫视,http://123.113.249.203:8888/rtp/239.3.1.132:8012,0.73
湖南卫视,http://123.113.237.160:8888/rtp/239.3.1.132:8012,0.66
湖南卫视,http://114.254.83.83:2222/rtp/239.3.1.132:8012,0.44
湖南卫视,http://115.171.216.91:4000/udp/225.1.8.132:8064,0.32
湖南卫视,http://1.203.77.72:7788/udp/225.1.8.132:8064,0.32
甘肃卫视,http://123.112.19.67:8012/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://123.113.237.160:8888/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://111.196.191.248:5555/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://123.113.249.203:8888/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://123.113.187.204:8000/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://123.113.14.115:8012/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://115.171.216.91:4000/udp/225.1.8.162:8188,0.32
甘肃卫视,http://1.203.77.72:7788/udp/225.1.8.162:8188,0.32
甘肃卫视,http://222.129.139.91:8888/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://111.193.236.110:8888/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://111.196.75.15:8888/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://114.254.83.83:2222/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://117.133.95.242:8887/udp/228.1.1.61:8188,0.32
甘肃卫视,http://221.221.167.14:8888/rtp/239.3.1.49:8188,0.32
甘肃卫视,http://42.58.245.1:9008/rtp/232.0.0.50:1234,0.31
甘肃卫视,http://175.150.159.235:9009/rtp/232.0.0.50:1234,0.31
甘肃卫视,http://123.118.49.201:8686/rtp/239.3.1.49:8188,0.31
福建东南卫视,http://42.58.245.1:9008/rtp/232.0.0.74:1234,0.31
西藏卫视,http://123.112.19.67:8012/rtp/239.3.1.47:8164,0.32
西藏卫视,http://123.113.237.160:8888/rtp/239.3.1.47:8164,0.32
西藏卫视,http://123.113.249.203:8888/rtp/239.3.1.47:8164,0.32
西藏卫视,http://123.113.14.115:8012/rtp/239.3.1.47:8164,0.32
西藏卫视,http://1.203.77.72:7788/udp/225.1.8.160:8164,0.32
西藏卫视,http://222.129.139.91:8888/rtp/239.3.1.47:8164,0.32
西藏卫视,http://111.193.236.110:8888/rtp/239.3.1.47:8164,0.32
西藏卫视,http://114.254.83.83:2222/rtp/239.3.1.47:8164,0.32
西藏卫视,http://117.133.95.242:8887/udp/228.1.1.57:8164,0.32
西藏卫视,http://111.192.0.32:4022/rtp/239.3.1.47:8164,0.31
西藏卫视,http://115.171.216.91:4000/udp/225.1.8.160:8164,0.31
西藏卫视,http://42.58.245.1:9008/rtp/232.0.0.114:1234,0.31
西藏卫视,http://42.58.245.1:9008/rtp/232.0.0.104:1234,0.31
西藏卫视,http://175.150.159.235:9009/rtp/232.0.0.114:1234,0.31
西藏卫视,http://175.150.159.235:9009/rtp/232.0.0.104:1234,0.31
贵州卫视,http://123.113.187.204:8000/rtp/239.3.1.149:8076,1.04
贵州卫视,http://115.171.216.91:4000/udp/225.1.8.77:8076,1.04
贵州卫视,http://1.203.77.72:7788/udp/225.1.8.77:8076,1.04
贵州卫视,http://111.193.236.110:8888/rtp/239.3.1.149:8076,1.04
贵州卫视,http://221.221.167.14:8888/rtp/239.3.1.149:8076,1.03
贵州卫视,http://221.221.162.225:8888/rtp/239.3.1.149:8076,1.03
贵州卫视,http://123.112.19.67:8012/rtp/239.3.1.149:8076,1.02
贵州卫视,http://42.58.245.1:9008/rtp/232.0.0.181:1234,1.02
贵州卫视,http://175.150.159.235:9009/rtp/232.0.0.181:1234,1.02
贵州卫视,http://111.196.75.15:8888/rtp/239.3.1.149:8076,1.02
贵州卫视,http://117.133.95.242:8887/udp/228.1.1.188:8076,1.02
贵州卫视,http://123.113.249.203:8888/rtp/239.3.1.149:8076,0.84
贵州卫视,http://123.118.49.201:8686/rtp/239.3.1.149:8076,0.84
贵州卫视,http://123.113.237.160:8888/rtp/239.3.1.149:8076,0.82
贵州卫视,http://111.196.191.248:5555/rtp/239.3.1.149:8076,0.81
贵州卫视,http://222.129.139.91:8888/rtp/239.3.1.149:8076,0.81
贵州卫视,http://114.254.83.83:2222/rtp/239.3.1.149:8076,0.78
辽宁卫视,http://123.118.49.201:8686/rtp/239.3.1.210:8056,1.04
辽宁卫视,http://221.221.167.14:8888/rtp/239.3.1.210:8056,1.04
辽宁卫视,http://222.129.139.91:8888/rtp/239.3.1.210:8056,1.03
辽宁卫视,http://117.133.95.242:8887/udp/228.1.1.19:8056,1.03
辽宁卫视,http://123.112.19.67:8012/rtp/239.3.1.210:8056,1.02
辽宁卫视,http://115.171.216.91:4000/udp/225.1.8.51:8056,1.02
辽宁卫视,http://42.58.245.1:9008/rtp/232.0.0.126:1234,1.02
辽宁卫视,http://111.196.75.15:8888/rtp/239.3.1.210:8056,1.02
辽宁卫视,http://1.203.77.72:7788/udp/225.1.8.51:8056,0.97
辽宁卫视,http://221.221.162.225:8888/rtp/239.3.1.210:8056,0.97
辽宁卫视,http://111.193.236.110:8888/rtp/239.3.1.210:8056,0.94
辽宁卫视,http://175.150.159.235:9009/rtp/232.0.0.126:1234,0.77
辽宁卫视,http://111.192.0.32:4022/rtp/239.3.1.210:8056,0.65
辽宁卫视,http://114.254.83.83:2222/rtp/239.3.1.210:8056,0.65
辽宁卫视,http://123.113.237.160:8888/rtp/239.3.1.210:8056,0.59
辽宁卫视,http://111.196.191.248:5555/rtp/239.3.1.210:8056,0.5
辽宁卫视,http://123.113.249.203:8888/rtp/239.3.1.210:8056,0.49
辽宁卫视,http://115.171.216.91:4000/udp/225.1.8.137:8116,0.32
辽宁卫视,http://1.203.77.72:7788/udp/225.1.8.137:8116,0.32
重庆卫视,http://1.203.77.72:7788/udp/225.1.8.172:8162,1.04
重庆卫视,http://123.118.49.201:8686/rtp/239.3.1.122:8160,1.04
重庆卫视,http://111.193.236.110:8888/rtp/239.3.1.122:8160,1.04
重庆卫视,http://221.218.157.61:3527/rtp/239.3.1.122:8160,1.03
重庆卫视,http://115.171.216.91:4000/udp/225.1.8.172:8162,1.03
重庆卫视,http://222.129.139.91:8888/rtp/239.3.1.122:8160,1.03
重庆卫视,http://111.196.75.15:8888/rtp/239.3.1.122:8160,1.03
重庆卫视,http://221.221.162.225:8888/rtp/239.3.1.122:8160,1.03
重庆卫视,http://123.112.19.67:8012/rtp/239.3.1.122:8160,1.02
重庆卫视,http://42.58.245.1:9008/rtp/232.0.0.186:1234,1.02
重庆卫视,http://175.150.159.235:9009/rtp/232.0.0.186:1234,1.02
重庆卫视,http://117.133.95.242:8887/udp/228.1.1.210:8160,1.02
重庆卫视,http://114.254.83.83:2222/rtp/239.3.1.122:8160,0.95
重庆卫视,http://221.221.167.14:8888/rtp/239.3.1.122:8160,0.92
重庆卫视,http://111.196.191.248:5555/rtp/239.3.1.122:8160,0.83
重庆卫视,http://111.192.0.32:4022/rtp/239.3.1.122:8160,0.81
重庆卫视,http://123.113.237.160:8888/rtp/239.3.1.122:8160,0.57
重庆卫视,http://123.113.249.203:8888/rtp/239.3.1.122:8160,0.46
重庆卫视,http://115.171.216.91:4000/udp/225.1.8.148:8296,0.32
重庆卫视,http://1.203.77.72:7788/udp/225.1.8.148:8296,0.32
陕西卫视,http://123.112.19.67:8012/rtp/239.3.1.41:8140,0.32
陕西卫视,http://111.196.191.248:5555/rtp/239.3.1.41:8140,0.32
陕西卫视,http://115.171.216.91:4000/udp/225.1.8.154:8140,0.32
陕西卫视,http://1.203.77.72:7788/udp/225.1.8.154:8140,0.32
陕西卫视,http://123.118.49.201:8686/rtp/239.3.1.41:8140,0.32
陕西卫视,http://222.129.139.91:8888/rtp/239.3.1.41:8140,0.32
陕西卫视,http://111.193.236.110:8888/rtp/239.3.1.41:8140,0.32
陕西卫视,http://114.254.83.83:2222/rtp/239.3.1.41:8140,0.32
陕西卫视,http://117.133.95.242:8887/udp/228.1.1.53:8140,0.32
陕西卫视,http://221.221.167.14:8888/rtp/239.3.1.41:8140,0.32
陕西卫视,http://221.221.162.225:8888/rtp/239.3.1.41:8140,0.32
陕西卫视,http://42.58.245.1:9008/rtp/232.0.0.35:1234,0.31
陕西卫视,http://175.150.159.235:9009/rtp/232.0.0.35:1234,0.31
青海卫视,http://123.112.19.67:8012/rtp/239.3.1.44:8184,0.32
青海卫视,http://123.113.237.160:8888/rtp/239.3.1.44:8184,0.32
青海卫视,http://111.196.191.248:5555/rtp/239.3.1.44:8184,0.32
青海卫视,http://123.113.187.204:8000/rtp/239.3.1.44:8184,0.32
青海卫视,http://115.171.216.91:4000/udp/225.1.8.157:8184,0.32
青海卫视,http://175.150.159.235:9009/rtp/232.0.0.101:1234,0.32
青海卫视,http://1.203.77.72:7788/udp/225.1.8.157:8184,0.32
青海卫视,http://123.118.49.201:8686/rtp/239.3.1.44:8184,0.32
青海卫视,http://222.129.139.91:8888/rtp/239.3.1.44:8184,0.32
青海卫视,http://111.193.236.110:8888/rtp/239.3.1.44:8184,0.32
青海卫视,http://111.196.75.15:8888/rtp/239.3.1.44:8184,0.32
青海卫视,http://114.254.83.83:2222/rtp/239.3.1.44:8184,0.32
青海卫视,http://221.221.167.14:8888/rtp/239.3.1.44:8184,0.32
青海卫视,http://221.221.162.225:8888/rtp/239.3.1.44:8184,0.32
青海卫视,http://42.58.245.1:9008/rtp/232.0.0.101:1234,0.31
青海卫视,http://117.133.95.242:8887/udp/228.1.1.60:8184,0.31
黑龙江卫视,http://123.118.49.201:8686/rtp/239.3.1.133:8016,1.04
黑龙江卫视,http://222.129.139.91:8888/rtp/239.3.1.133:8016,1.03
黑龙江卫视,http://111.196.75.15:8888/rtp/239.3.1.133:8016,1.03
黑龙江卫视,http://221.221.162.225:8888/rtp/239.3.1.133:8016,1.03
黑龙江卫视,http://123.113.249.203:8888/rtp/239.3.1.133:8016,1.02
黑龙江卫视,http://123.112.19.67:8012/rtp/239.3.1.133:8016,1.01
黑龙江卫视,http://42.58.245.1:9008/rtp/232.0.0.95:1234,1.01
黑龙江卫视,http://175.150.159.235:9009/rtp/232.0.0.95:1234,1.01
黑龙江卫视,http://221.221.167.14:8888/rtp/239.3.1.133:8016,1.01
黑龙江卫视,http://115.171.216.91:4000/udp/225.1.8.42:8016,1.0
黑龙江卫视,http://1.203.77.72:7788/udp/225.1.8.42:8016,1.0
黑龙江卫视,http://117.133.95.242:8887/udp/228.1.1.35:8016,0.99
黑龙江卫视,http://114.254.83.83:2222/rtp/239.3.1.133:8016,0.87
黑龙江卫视,http://123.113.237.160:8888/rtp/239.3.1.133:8016,0.78
黑龙江卫视,http://111.193.236.110:8888/rtp/239.3.1.133:8016,0.69
黑龙江卫视,http://111.192.0.32:4022/rtp/239.3.1.133:8016,0.53
黑龙江卫视,http://111.196.191.248:5555/rtp/239.3.1.133:8016,0.51
黑龙江卫视,http://115.171.216.91:4000/udp/225.1.8.141:8196,0.33

其他频道,#genre#
劲爆电影,http://42.58.245.1:9008/rtp/232.0.0.155:1234,0.42
劲爆电影,http://175.150.159.235:9009/rtp/232.0.0.155:1234,0.41
怀旧电影,http://175.150.159.235:9009/rtp/232.0.0.48:1234,0.31
淘BABY,http://221.218.157.61:3527/rtp/239.3.1.238:8001,0.94
淘BABY,http://123.113.187.204:8000/rtp/239.3.1.238:8001,0.94
淘BABY,http://123.118.49.201:8686/rtp/239.3.1.238:8001,0.94
淘BABY,http://221.221.162.225:8888/rtp/239.3.1.238:8001,0.94
淘BABY,http://222.129.139.91:8888/rtp/239.3.1.238:8001,0.93
淘BABY,http://117.133.95.242:8887/udp/228.1.1.128:8001,0.93
淘BABY,http://221.221.167.14:8888/rtp/239.3.1.238:8001,0.93
淘BABY,http://115.171.216.91:4000/udp/225.1.8.36:8002,0.92
淘BABY,http://111.193.236.110:8888/rtp/239.3.1.238:8001,0.92
淘BABY,http://111.196.75.15:8888/rtp/239.3.1.238:8001,0.92
淘BABY,http://111.196.191.248:5555/rtp/239.3.1.238:8001,0.74
淘BABY,http://1.203.77.72:7788/udp/225.1.8.36:8002,0.65
淘BABY,http://123.112.19.67:8012/rtp/239.3.1.238:8001,0.6
淘BABY,http://123.113.237.160:8888/rtp/239.3.1.238:8001,0.49
淘BABY,http://123.113.249.203:8888/rtp/239.3.1.238:8001,0.46
淘BABY,http://111.192.0.32:4022/rtp/239.3.1.238:8001,0.35
淘剧场,http://221.218.157.61:3527/rtp/239.3.1.95:8001,0.94
淘剧场,http://123.113.14.115:8012/rtp/239.3.1.95:8001,0.94
淘剧场,http://123.118.49.201:8686/rtp/239.3.1.95:8001,0.94
淘剧场,http://111.193.236.110:8888/rtp/239.3.1.95:8001,0.94
淘剧场,http://221.221.162.225:8888/rtp/239.3.1.95:8001,0.94
淘剧场,http://115.171.216.91:4000/udp/225.1.8.37:8002,0.93
淘剧场,http://1.203.77.72:7788/udp/225.1.8.37:8002,0.93
淘剧场,http://221.221.167.14:8888/rtp/239.3.1.95:8001,0.93
淘剧场,http://117.133.95.242:8887/udp/228.1.1.126:8001,0.92
淘剧场,http://111.196.75.15:8888/rtp/239.3.1.95:8001,0.9
淘剧场,http://222.129.139.91:8888/rtp/239.3.1.95:8001,0.66
淘剧场,http://111.196.191.248:5555/rtp/239.3.1.95:8001,0.49
淘剧场,http://123.113.237.160:8888/rtp/239.3.1.95:8001,0.43
淘剧场,http://114.254.83.83:2222/rtp/239.3.1.95:8001,0.42
淘剧场,http://111.192.0.32:4022/rtp/239.3.1.95:8001,0.37
淘剧场,http://123.113.249.203:8888/rtp/239.3.1.95:8001,0.36
淘娱乐,http://221.218.157.61:3527/rtp/239.3.1.100:8001,0.94
淘娱乐,http://123.113.14.115:8012/rtp/239.3.1.100:8001,0.94
淘娱乐,http://1.203.77.72:7788/udp/225.1.8.61:8002,0.94
淘娱乐,http://111.196.75.15:8888/rtp/239.3.1.100:8001,0.94
淘娱乐,http://221.221.167.14:8888/rtp/239.3.1.100:8001,0.94
淘娱乐,http://117.133.95.242:8887/udp/228.1.1.133:8001,0.93
淘娱乐,http://221.221.162.225:8888/rtp/239.3.1.100:8001,0.93
淘娱乐,http://222.129.139.91:8888/rtp/239.3.1.100:8001,0.92
淘娱乐,http://123.112.19.67:8012/rtp/239.3.1.100:8001,0.91
淘娱乐,http://111.196.191.248:5555/rtp/239.3.1.100:8001,0.91
淘娱乐,http://115.171.216.91:4000/udp/225.1.8.61:8002,0.91
淘娱乐,http://111.193.236.110:8888/rtp/239.3.1.100:8001,0.91
淘娱乐,http://111.192.0.32:4022/rtp/239.3.1.100:8001,0.89
淘娱乐,http://123.118.49.201:8686/rtp/239.3.1.100:8001,0.8
淘娱乐,http://123.113.237.160:8888/rtp/239.3.1.100:8001,0.68
淘娱乐,http://123.113.249.203:8888/rtp/239.3.1.100:8001,0.66
淘娱乐,http://114.254.83.83:2222/rtp/239.3.1.100:8001,0.35
淘电影,http://123.113.187.204:8000/rtp/239.3.1.250:8001,0.94
淘电影,http://123.113.14.115:8012/rtp/239.3.1.250:8001,0.94
淘电影,http://1.203.77.72:7788/udp/225.1.8.38:8002,0.94
淘电影,http://111.193.236.110:8888/rtp/239.3.1.250:8001,0.94
淘电影,http://221.221.167.14:8888/rtp/239.3.1.250:8001,0.94
淘电影,http://221.221.162.225:8888/rtp/239.3.1.250:8001,0.94
淘电影,http://123.118.49.201:8686/rtp/239.3.1.250:8001,0.93
淘电影,http://111.196.75.15:8888/rtp/239.3.1.250:8001,0.93
淘电影,http://117.133.95.242:8887/udp/228.1.1.124:8001,0.93
淘电影,http://115.171.216.91:4000/udp/225.1.8.38:8002,0.92
淘电影,http://221.218.157.61:3527/rtp/239.3.1.250:8001,0.89
淘电影,http://222.129.139.91:8888/rtp/239.3.1.250:8001,0.84
淘电影,http://123.112.19.67:8012/rtp/239.3.1.250:8001,0.72
淘电影,http://114.254.83.83:2222/rtp/239.3.1.250:8001,0.54
热播剧场,http://123.113.187.204:8000/rtp/239.3.1.194:9020,0.31
热播剧场,http://111.193.236.110:8888/rtp/239.3.1.194:9020,0.31
热播剧场,http://221.221.162.225:8888/rtp/239.3.1.194:9020,0.31
第一剧场,http://42.58.245.1:9008/rtp/232.0.0.29:1234,0.96
第一剧场,http://175.150.159.235:9009/rtp/232.0.0.29:1234,0.86
经典电影,http://111.193.236.110:8888/rtp/239.3.1.195:9024,0.31
经典电影,http://221.221.162.225:8888/rtp/239.3.1.195:9024,0.31
谍战剧场,http://42.58.245.1:9008/rtp/232.0.0.203:1234,0.31
谍战剧场,http://175.150.159.235:9009/rtp/232.0.0.203:1234,0.31
都市剧场,http://175.150.159.235:9009/rtp/232.0.0.149:1234,0.97
都市剧场,http://42.58.245.1:9008/rtp/232.0.0.149:1234,0.96

11-22-14,#genre#:
